64,34,1,15,20,1,0,0,17,0,0,0,9,0,0,0,109,18,0,1,2,9,360,938,18,28,38,103,31,1105,1838,636,-1316,1246,-16058,-116,-159,66
66,31,2,2,30,1,0,0,23,16,0,2,48,0,0,0,118,24,1,0,0,87,448,1009,19,32,51,63,29,1157,1826,690,-1332,1226,-16087,-87,-165,44
67,30,1,0,13,0,0,0,29,6,0,0,69,0,0,0,89,36,0,0,0,135,476,1139,10,34,36,54,23,1183,1855,708,-1327,1269,-16041,-68,-159,53
27,26,1,2,14,1,0,0,9,7,0,6,73,2,0,0,77,38,0,0,1,196,482,1310,8,24,29,65,21,1215,1878,699,-1289,1181,-16095,-57,-136,66
49,24,2,1,13,1,0,0,20,7,1,5,75,3,0,0,105,40,0,0,1,254,489,1407,11,21,7,39,19,1218,1925,776,-1393,1225,-16129,-59,-113,67
60,14,0,1,13,2,0,0,24,2,0,0,75,3,0,0,113,77,1,0,0,351,503,1448,14,23,0,44,19,1214,1960,781,-1342,1188,-16086,-65,-101,70
43,15,0,0,14,3,0,0,18,0,0,1,77,2,0,0,89,75,0,1,0,418,512,1494,21,14,0,66,18,1231,1987,789,-1337,1242,-16009,-79,-96,88
40,17,0,4,14,1,0,0,25,1,0,0,80,1,0,0,107,66,0,1,0,468,524,1524,17,13,0,51,20,1236,1993,804,-1355,1192,-16038,-75,-112,91
75,4,0,4,13,1,0,0,39,0,0,6,82,1,0,0,121,42,0,1,0,488,546,1539,22,5,1,43,18,1257,2004,801,-1353,1210,-16073,-97,-117,90
58,0,0,0,14,9,0,0,18,1,0,0,82,2,0,0,142,63,0,1,0,457,521,1542,25,2,0,27,20,1264,2010,802,-1313,1239,-16105,-111,-148,92
65,0,0,4,13,2,0,0,39,1,0,1,80,1,0,0,128,73,0,0,1,442,498,1540,26,4,1,40,21,1264,2036,803,-1375,1255,-16090,-113,-218,89
70,0,0,1,13,2,0,0,39,0,0,4,82,1,0,0,98,45,1,0,1,398,476,1522,23,3,1,58,20,1290,2034,807,-1346,1230,-16125,-152,-169,102
74,2,0,3,24,2,0,0,41,0,0,4,81,1,0,0,89,34,0,0,0,383,452,1505,24,2,1,54,20,1300,2043,782,-1385,1200,-16095,-172,-209,90
67,0,0,0,13,7,0,0,39,0,0,1,81,1,0,0,78,26,0,1,4,277,413,1461,18,3,0,63,18,1363,2060,784,-1337,1207,-16089,-167,-181,95
57,0,0,2,14,2,1,0,20,0,0,0,75,5,0,0,42,30,0,0,0,246,398,1432,6,1,0,59,20,1354,2047,782,-1333,1158,-16061,-164,-54,175
79,0,0,3,12,2,0,0,42,0,0,9,71,2,0,0,37,43,0,0,0,243,380,1389,6,1,0,56,18,1385,2045,777,-1351,1170,-16046,-164,-54,175
44,0,0,5,14,3,0,0,24,0,0,8,68,6,0,0,32,32,0,0,0,224,359,1347,5,9,0,33,12,1416,2046,750,-1316,1199,-16117,-130,-123,184
72,22,0,10,10,2,0,0,36,16,0,6,65,3,1,0,63,34,0,1,2,201,352,1320,9,33,0,26,9,1361,2059,718,-1367,1189,-16060,-93,-146,195
87,20,0,4,16,0,0,0,29,13,0,11,58,1,0,0,61,31,2,1,0,186,328,1230,13,104,0,70,14,1411,2044,717,-1359,1215,-15982,-60,-99,232
107,24,0,4,9,1,2,0,33,17,0,2,65,0,5,0,68,30,0,3,0,128,303,1169,22,168,0,114,18,1452,2025,688,-1334,1192,-16054,-33,-98,265
108,24,1,104,16,1,10,0,5,4,0,14,60,0,4,0,58,51,0,3,0,81,255,1024,20,306,0,255,14,1443,2032,657,-1324,1176,-16075,4,-162,259
109,25,1,252,1,1,30,0,5,7,0,23,0,0,6,0,98,51,0,5,0,35,208,910,58,441,0,280,0,1449,1986,599,-1332,1188,-15958,-23,-201,280
143,32,1,464,0,4,131,1,6,0,0,0,0,0,0,0,122,15,0,6,0,5,115,785,32,461,0,373,0,1429,1941,565,-1380,1192,-16113,-66,-217,300
177,30,0,566,0,8,224,8,1,0,0,2,0,0,0,0,140,0,0,1,0,3,53,554,34,518,16,509,0,1424,1837,535,-1343,1143,-16119,-175,-198,299
4,39,111,751,0,7,315,181,0,0,0,0,0,0,0,0,109,0,0,2,0,1,34,334,12,636,81,587,0,1353,1691,394,-1474,1187,-16125,-315,-152,322
1,75,382,841,1,9,415,256,0,0,2,5,1,0,0,0,116,1,0,0,0,0,11,148,52,991,259,644,1,1234,1418,364,-1402,1186,-16195,-492,-67,343
4,86,594,991,0,85,514,459,0,5,26,13,0,0,0,0,99,0,0,0,0,5,16,162,1,1093,321,689,0,1015,1114,169,-1527,1216,-16223,-759,120,409
136,98,828,1170,1,242,658,596,3,2,24,17,0,6,190,4,81,0,0,0,0,5,14,111,29,1279,354,674,0,711,454,118,-1655,1202,-16047,-1082,256,466
118,324,913,1299,0,287,772,731,0,3,31,13,0,4,438,11,69,0,0,5,0,24,1,232,10,1366,353,639,0,364,63,81,-1359,1273,-16414,-1514,259,433
267,374,1004,1422,0,376,704,786,2,16,32,22,0,181,699,13,99,1,0,2,0,1,30,219,7,1417,315,550,0,31,70,81,-1233,1378,-16307,-1929,105,480
441,471,1108,1519,0,338,686,794,9,4,29,22,0,513,815,15,65,0,1,13,0,0,28,155,4,1438,241,437,1,4,91,100,-1212,1458,-16555,-3001,-449,637
482,539,1193,1649,1,336,585,765,13,6,36,26,0,910,1051,23,2,0,0,0,0,0,42,170,0,1399,33,156,0,3,129,77,-1278,1720,-18074,-4757,-322,565
576,575,1244,1731,0,299,501,704,14,8,36,29,0,1332,1190,27,0,1,0,0,0,0,45,166,0,1302,30,9,0,1,33,42,-1384,1876,-17057,-6363,-184,378
712,713,1278,1732,1,187,291,501,19,11,40,32,0,1686,1283,34,0,1,0,1,0,0,35,211,0,1027,25,6,0,0,41,37,-1641,2254,-17853,-8067,372,322
741,936,1214,1621,0,46,69,279,19,9,50,37,0,1864,1379,16,14,1,9,1,0,0,25,217,0,456,40,7,0,0,2,22,-1354,2437,-18604,-9984,1053,325
743,900,1083,1377,1,31,73,8,25,8,54,32,0,2040,1267,4,0,1,12,6,0,0,29,213,0,0,54,2,0,0,28,30,-937,2896,-19459,-12171,1526,398
710,709,840,1074,0,29,73,13,19,6,51,34,2,2090,1210,6,0,0,17,3,0,0,9,178,0,0,97,4,1,0,10,26,-1862,3475,-19195,-14430,1686,586
534,460,385,518,30,31,74,5,16,7,31,32,53,1987,986,4,0,0,13,3,0,0,23,213,0,1,149,13,6,1,27,43,-1655,4575,-20727,-17444,2414,1055
439,68,67,7,34,97,104,2,20,0,23,2,50,1663,511,3,0,0,11,4,0,0,34,236,0,0,143,5,2,5,83,45,-2162,5117,-21636,-21070,3483,1799
0,0,23,1,13,169,68,1,0,0,37,2,77,1232,18,1,0,0,19,0,0,0,15,239,0,0,164,6,2,10,59,58,-2958,6135,-23048,-25052,5317,2884
0,98,41,3,13,310,124,2,0,29,33,0,36,541,15,0,0,0,8,1,1,0,26,176,0,0,89,6,8,5,60,43,-2770,6630,-25395,-28624,6213,4212
209,188,44,35,9,482,55,2,6,3,5,2,0,22,2,1,2,0,4,2,3,0,13,216,0,0,55,12,14,11,22,58,-2225,10012,-26354,-30806,7262,5264
320,170,11,44,6,377,120,3,4,0,0,0,0,3,0,0,49,0,1,3,0,2,0,156,20,9,32,27,11,13,5,63,-3767,12192,-32318,-31495,3891,6780
115,35,55,51,0,495,37,3,0,0,0,0,0,8,0,0,1,0,1,0,0,4,0,181,0,0,108,17,1,266,5,78,-11862,16419,-20011,-28595,-2124,8332
199,0,37,21,50,113,0,0,4,0,0,0,0,0,0,0,2,0,2,1,0,14,0,221,36,0,127,32,13,518,1,74,-3322,3644,-31309,-26876,-8743,12809
130,0,27,14,28,2,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,18,0,225,1,0,117,58,18,600,0,68,-7464,-15619,-14194,-29091,-1266,16764
140,0,15,16,29,3,0,0,0,0,0,0,0,0,0,0,25,0,1,2,0,27,0,226,18,0,118,69,27,522,2,70,-14070,-18832,-24509,-11813,1994,13598
153,0,9,16,37,1,0,0,1,0,0,0,0,0,0,0,34,0,1,2,1,14,1,226,33,0,95,70,19,421,1,68,-5532,-12912,-13755,6122,1674,7774
165,1,10,20,24,4,0,0,12,0,2,9,71,0,0,0,12,0,0,2,0,12,0,230,30,0,92,72,12,316,1,68,-8926,-7608,-9688,9678,4693,4784
127,26,10,24,28,1,0,0,17,3,2,7,81,1,0,0,33,0,0,2,1,12,0,228,43,17,100,67,12,322,0,68,-11588,-9766,-9366,11041,423,3950
115,21,10,31,28,2,0,0,8,3,5,7,81,1,0,0,31,0,0,3,0,16,1,202,41,0,97,64,12,283,1,52,-6504,-9165,-12460,15357,-4745,2522
128,7,11,25,33,2,0,0,10,2,2,7,81,1,0,0,30,0,0,3,2,19,0,184,43,4,100,74,11,306,2,47,-6444,-7522,-13527,19841,-4605,-1
137,4,12,31,34,3,0,0,9,0,2,6,78,0,0,0,4,0,0,5,0,16,0,200,51,1,108,68,12,291,1,56,-7820,-4916,-14459,23708,-6997,-2058
96,6,11,38,32,4,0,0,1,1,2,6,83,0,0,0,5,0,0,2,0,26,0,195,50,6,98,71,13,283,1,55,-4749,-1648,-16926,26360,-11178,-3576
102,28,23,33,35,6,0,0,5,0,1,7,82,1,0,0,15,0,0,2,1,15,0,204,30,5,104,74,12,288,1,54,-2900,631,-20240,27902,-12871,-4979
116,22,13,31,36,3,0,0,17,0,1,6,86,0,0,0,20,0,0,2,0,15,0,198,33,5,115,85,19,289,0,55,-1252,2620,-23817,29121,-13457,-5261
126,20,15,28,39,3,0,0,6,0,2,11,78,2,0,0,38,0,1,6,0,15,0,198,43,2,102,81,11,280,1,56,657,5778,-26855,30273,-13633,-4740
140,24,18,29,41,3,0,0,7,0,1,14,83,0,0,0,43,0,27,2,0,15,0,186,61,6,96,85,13,280,1,66,-185,8858,-28439,30720,-12557,-5723
112,53,12,38,38,3,0,1,4,2,2,5,82,1,0,0,41,0,83,7,0,14,0,155,51,15,105,80,12,274,1,64,-705,12618,-29563,30355,-12409,-8718
138,55,12,33,41,4,1,0,6,1,1,10,81,0,0,0,30,1,111,4,1,14,1,172,30,13,132,69,11,271,16,63,219,19023,-30689,25913,-11998,-13602
136,62,15,32,35,12,0,0,6,1,7,5,73,1,0,0,39,0,150,5,0,13,0,166,23,15,127,67,10,293,10,59,3617,26664,-26081,22103,-10402,-11809
146,74,17,34,36,14,0,0,5,1,3,5,91,1,0,0,31,0,167,3,0,17,0,153,17,9,126,68,13,264,5,57,2209,30618,-22367,17976,-9397,-10095
127,84,20,34,33,12,0,0,5,2,2,8,69,1,0,0,37,0,173,3,0,16,0,160,18,10,118,65,17,277,10,57,3446,32750,-15982,13186,-9553,-9744
121,94,31,33,37,12,0,0,3,3,2,5,76,1,0,0,57,0,191,3,0,12,0,165,9,12,127,77,10,251,15,63,4117,32750,-11901,6832,-10590,-9632
129,95,22,36,38,5,0,0,5,2,4,5,75,0,0,0,51,1,192,3,0,13,1,163,16,10,123,67,8,247,16,61,4483,32750,-10253,348,-12494,-10614
102,126,22,46,37,7,0,0,0,1,3,14,84,2,0,0,58,0,198,3,1,11,8,165,8,15,144,62,8,239,23,55,6834,32750,-12552,-5671,-11740,-12890
106,128,40,32,34,4,0,0,1,1,4,5,71,0,0,0,60,0,197,2,0,13,20,216,17,14,177,50,8,438,104,58,-6043,-6658,-11753,-16288,-4,-13349
112,136,30,39,22,4,0,1,10,2,5,7,40,0,0,0,35,0,3,1,0,12,0,178,22,14,164,55,4,556,1,82,3480,-11925,-18175,-12862,6461,-9725
90,149,29,33,21,4,0,1,4,3,5,6,51,0,0,0,53,0,2,1,0,19,0,185,2,20,188,60,6,430,0,56,6669,-2147,-12646,-7966,17821,-657
109,145,32,33,22,9,1,0,2,2,6,11,53,1,0,0,48,0,4,3,0,31,0,201,0,19,172,70,4,437,0,30,-1712,251,-18796,-7551,18542,3596
153,116,35,36,26,20,0,0,8,1,8,7,50,2,0,0,1,0,6,4,7,168,51,253,28,5,71,26,15,84,18,16,-2156,-1763,-13862,-11288,9787,1279
98,116,48,12,37,8,2,2,6,2,8,3,55,1,0,0,77,0,3,0,4,12,319,380,40,7,129,15,35,57,104,44,-155,3224,-32750,-15581,6085,1900
94,80,49,19,72,0,0,0,0,0,0,0,0,0,0,0,125,0,4,1,9,0,834,546,68,11,121,29,121,1,87,118,-2879,1686,-17276,-7061,4009,610
100,125,49,33,80,4,0,0,0,0,0,0,0,0,0,0,177,0,3,0,4,16,758,987,70,18,169,53,99,262,840,392,-1261,1077,-18323,-5963,4131,-496
107,118,45,24,45,48,1,0,0,0,0,0,1,0,0,0,191,1,2,0,2,51,727,1323,37,16,205,37,26,672,1198,480,-1674,1282,-16984,-5672,3485,-520
94,134,56,23,37,136,2,0,0,0,0,0,5,0,0,0,242,0,3,0,5,215,779,1504,34,15,186,42,15,999,1458,575,-1235,1484,-17297,-4231,2790,-389
31,171,47,29,45,162,2,0,0,0,0,0,6,0,0,0,457,0,3,3,0,494,791,1673,54,19,183,40,14,1064,1635,611,-1110,1348,-16251,-2634,1999,-168
54,154,54,36,44,162,0,0,0,0,0,0,11,0,0,0,581,0,7,4,2,565,835,1734,32,22,98,30,12,1146,1729,730,-1239,2019,-17053,-1648,1282,-10
113,129,52,30,48,96,1,0,0,0,0,0,6,0,0,0,523,1,51,1,6,631,803,1783,25,26,230,94,28,1201,1825,744,-1135,1401,-16097,-1018,516,45
123,96,23,29,43,78,0,0,0,0,0,0,15,0,0,0,387,0,5,2,2,588,753,1803,30,34,199,97,18,1323,1903,741,-1206,1418,-16115,-738,162,47
138,97,11,26,65,74,0,0,0,0,0,1,23,1,0,0,220,0,1,2,2,500,680,1778,18,10,77,140,19,1391,1964,750,-1219,1467,-16064,-614,45,67
118,98,0,34,65,72,0,1,0,0,0,0,17,0,0,0,170,1,0,1,1,391,598,1739,11,7,0,155,18,1447,1974,711,-1306,1439,-16129,-527,12,93
98,100,4,31,65,90,1,0,0,0,0,0,38,1,0,0,91,0,0,2,3,252,504,1635,11,6,0,122,21,1481,1983,706,-1318,1424,-16085,-461,44,148
74,101,6,32,60,93,3,0,0,0,0,0,25,1,0,0,88,0,1,1,0,117,452,1543,8,5,1,143,18,1524,1971,611,-1129,1440,-16059,-393,-5,190
107,179,2,34,51,91,0,0,0,0,0,0,11,0,0,0,54,0,0,0,2,69,335,1402,7,10,0,302,18,1568,1971,602,-1151,1426,-16046,-341,-58,196
116,36,13,30,37,74,2,0,1,0,6,1,16,0,0,0,96,0,1,0,0,6,259,1257,10,2,3,428,10,1584,1965,587,-1171,1463,-16073,-261,-138,193
113,147,2,32,45,20,47,1,0,0,1,0,21,0,1,0,79,0,0,6,0,13,181,1099,10,28,0,659,18,1613,1937,554,-1211,1496,-16028,-167,-197,214
82,270,2,37,23,6,114,1,0,8,0,1,61,1,4,0,87,1,0,1,0,4,107,860,13,140,0,874,14,1707,1879,584,-1190,1419,-16060,-112,-225,235
90,285,15,26,35,7,190,3,0,5,1,1,73,0,5,0,90,0,0,0,0,5,53,776,10,185,292,1017,17,1705,1855,561,-1240,1490,-16062,-80,-290,233
90,185,9,25,22,6,248,1,1,7,2,0,53,0,4,0,48,0,0,0,0,3,23,558,12,270,328,1212,278,1751,1806,528,-1329,1530,-16088,-104,-354,230
101,146,18,48,4,3,375,34,2,8,0,8,0,0,12,0,4,0,0,0,1,2,19,387,5,345,582,1328,409,1777,1747,441,-1215,1434,-15969,-141,-406,234
104,87,18,214,2,4,493,202,2,5,0,20,0,0,3,2,19,0,0,0,0,2,20,192,18,552,687,1496,523,1806,1597,437,-1278,1456,-16083,-173,-435,245
125,52,18,313,2,5,610,321,1,2,0,5,0,0,0,0,18,0,0,0,0,3,19,182,21,698,869,1609,558,1811,1472,362,-1297,1378,-16188,-249,-436,273
152,68,23,434,4,138,749,506,3,1,0,1,0,3,0,0,1,0,0,0,0,3,20,191,13,786,968,1674,625,1744,1301,262,-1339,1431,-16130,-383,-405,306
189,63,22,568,7,283,857,761,11,2,0,8,0,4,0,0,1,1,0,0,0,5,21,144,16,935,998,1653,773,1601,1049,138,-1375,1516,-16189,-568,-319,362
208,55,234,688,22,405,1078,900,4,0,1,2,0,1,0,0,1,0,0,0,0,6,16,113,22,1133,1008,1650,796,1429,669,153,-1443,1463,-16159,-748,-196,421
210,54,448,902,14,572,1402,1083,3,0,0,0,1,2,1,0,1,0,0,0,0,13,0,142,31,1295,1022,1518,662,1020,76,106,-1489,1423,-16059,-909,22,530
113,45,617,1139,12,726,1443,1142,1,0,0,0,0,0,0,0,1,0,0,0,0,17,0,187,0,1477,999,1365,496,670,60,103,-1429,1621,-16094,-1133,152,675
0,129,938,1319,16,980,1374,1197,0,1,16,11,0,6,182,6,0,0,0,1,0,15,8,155,0,1592,876,1242,143,186,82,178,-1412,1487,-16343,-1686,27,782
129,325,1114,1439,0,1066,1216,1257,0,3,27,13,1,10,483,9,1,0,0,0,0,0,28,173,0,1629,683,1055,0,15,91,143,-1606,1991,-16791,-2824,-379,886
150,385,1328,1633,0,1124,1090,1262,0,3,37,18,0,14,759,9,6,0,0,0,1,0,15,167,0,1693,403,765,0,12,128,105,-1162,2106,-17666,-4362,-317,1164
405,459,1548,1846,0,1092,837,1240,8,5,46,27,0,194,967,16,0,0,0,2,0,1,18,134,0,1592,36,347,0,8,136,73,-1438,2243,-16996,-6407,-377,1089
625,503,1601,2043,1,931,575,1044,15,6,42,25,0,570,1215,21,5,0,0,0,0,0,52,170,0,1360,34,18,0,3,87,50,-1515,2276,-17873,-7803,-240,940
764,585,1560,1925,1,703,231,636,24,8,49,31,0,1037,1438,23,48,1,8,0,0,0,5,181,0,856,54,6,0,1,19,45,-1530,2774,-18612,-10003,745,1107
816,674,1479,1723,3,257,71,9,16,5,63,32,7,1473,1439,1,44,0,7,0,0,0,2,161,15,13,141,9,0,2,5,40,-1150,3043,-21096,-10003,745,1107
738,689,1103,1256,9,39,57,9,27,5,49,36,19,1630,1297,2,55,0,5,5,0,0,1,208,48,21,217,30,1,0,8,54,-4574,4930,-22128,-19755,3884,1926
532,283,390,388,26,107,77,4,17,9,30,32,56,1488,1028,1,42,0,13,2,0,0,2,179,113,32,180,22,0,5,11,62,-3383,5184,-25754,-26089,6217,3455
8,98,31,15,34,441,1,0,8,12,19,3,46,1021,3,0,63,0,4,1,6,0,23,150,83,26,124,11,36,18,61,49,-4488,6336,-27196,-31461,8283,5041
36,197,0,4,34,658,87,5,6,7,0,0,7,207,0,1,61,0,0,0,10,0,0,197,0,0,33,4,43,5,3,77,-6559,10053,-26301,-31529,6556,6534
258,142,36,21,0,611,126,5,9,0,0,0,0,8,0,0,63,0,3,0,0,6,0,142,27,2,49,9,0,83,14,69,-9436,10744,-31712,-22627,27,9229
172,0,25,16,24,334,26,1,3,0,0,0,4,0,0,0,62,0,0,0,2,15,0,225,1,0,123,36,12,501,3,69,-24109,-6337,-32750,-27097,-9389,13364
148,0,1,23,61,23,0,0,6,0,0,0,7,1,0,0,57,0,0,0,2,14,0,225,58,0,0,50,26,671,0,62,-4060,-15224,-15160,-31959,-13358,18929
172,0,0,26,45,5,0,0,2,0,0,0,0,0,0,0,53,0,0,0,0,13,21,209,3,0,0,45,27,608,89,58,-4790,-19748,-22093,-19960,-12901,25291
142,0,8,26,32,2,0,0,7,0,3,8,82,1,0,0,56,0,16,1,1,13,32,186,0,0,76,67,15,525,82,57,6224,-18383,-17739,1022,-8216,20758
147,0,13,29,34,3,0,1,7,1,1,7,84,1,0,0,49,0,10,5,0,14,1,248,1,0,69,68,13,473,1,66,-669,-12087,-11365,6711,6223,9527
161,0,10,26,32,2,0,0,11,0,2,11,82,1,0,0,60,0,106,4,1,13,0,286,32,0,88,68,9,457,1,55,-11846,-13544,-8718,8322,6352,2152
168,24,18,33,37,3,0,0,10,1,2,6,81,1,0,0,63,0,158,3,0,14,0,276,26,4,115,60,15,447,3,53,-5327,-12148,-10376,11788,-3101,-972
133,22,16,37,36,5,0,0,5,1,3,7,81,0,0,0,79,0,172,3,1,13,1,292,17,4,127,69,8,444,2,75,-1213,-11335,-13550,15506,-4354,-4287
157,22,16,30,36,4,0,1,6,1,5,6,75,0,0,0,65,0,184,6,0,11,1,219,30,7,142,99,12,392,8,73,-3976,-9737,-15558,20566,-3012,-6726
135,52,15,32,35,2,0,0,14,1,2,6,88,0,0,0,64,0,194,3,0,9,1,170,29,10,136,98,12,407,15,66,-4219,-5310,-16480,25383,-3835,-7053
144,66,21,33,38,3,0,1,5,0,3,5,78,0,0,0,60,0,207,5,0,10,10,193,33,9,130,65,9,382,67,61,-4998,-2562,-18565,28164,-4752,-6519
158,82,24,30,37,42,0,0,9,0,1,5,83,0,0,0,46,0,210,2,0,10,25,190,24,8,149,77,11,377,92,62,-5811,-722,-21346,30204,-5682,-5833
162,92,18,29,37,23,0,0,13,2,2,5,83,5,0,0,26,0,226,2,0,9,17,191,23,15,122,58,13,347,96,60,-6614,1559,-23995,31869,-6709,-4953
140,110,23,28,36,50,0,0,4,1,2,13,79,5,0,0,43,1,221,10,0,7,18,161,30,14,109,63,10,362,105,61,-7952,4394,-27136,32520,-7899,-4326
121,116,17,35,38,4,0,0,4,1,3,6,80,0,0,0,39,1,220,9,1,6,12,112,24,15,126,67,10,373,102,73,-9559,7325,-30166,32710,-8892,-4958
156,121,16,31,35,2,0,0,6,1,2,5,81,0,0,0,42,0,227,1,0,5,13,125,20,10,115,57,8,348,111,73,-11681,11274,-32324,32626,-10928,-6432
125,135,24,35,40,16,0,1,1,1,3,5,82,1,0,0,41,1,205,2,0,5,21,166,6,10,106,40,8,38,59,60,-9740,15259,-32750,32281,-15809,-7233
127,115,18,29,36,30,1,0,4,2,2,4,86,2,0,0,22,0,278,2,0,18,19,161,8,21,144,60,22,249,104,57,-1023,14569,20005,19824,-5664,-8282
63,124,23,30,39,23,1,1,0,1,2,4,78,3,0,0,59,0,316,2,1,8,17,139,5,20,120,48,11,183,100,59,3315,26587,-27448,14793,-13493,-8137
90,127,20,32,41,22,1,2,0,0,2,4,80,1,0,0,26,0,329,3,0,11,22,139,0,21,95,50,11,181,56,43,15557,32750,-14229,13817,-19963,-7460
56,131,19,43,42,18,0,2,0,1,3,5,81,2,0,0,37,0,325,4,0,15,4,143,6,20,123,63,10,178,86,41,11955,32750,-18104,8760,-14051,-7205
85,130,24,33,35,33,2,0,0,1,3,5,80,1,0,0,60,0,329,6,0,9,18,170,4,19,148,55,18,187,98,44,13743,32750,-8811,401,-6029,-5112
