1204,938,452,385,33,34,751,122,1156,1247,2136,2429,2303,2273,1819,354,504,611,532,467,148,45,42,67,923,1095,545,327,1156,1324,766,2825,1675,3271,16162,-703,-410,528
1366,1008,572,511,34,38,783,174,1053,1174,2141,2283,2308,2347,1964,444,586,683,638,639,246,111,44,79,744,1003,320,236,1046,1193,597,2673,1764,3125,16318,-645,-724,553
1542,1111,692,600,38,44,821,217,885,1109,2069,2129,2381,2383,2112,538,794,819,747,796,331,250,95,85,520,846,158,169,895,994,362,2522,1849,3085,16306,-422,-1140,498
1775,1202,826,683,54,54,841,325,707,1022,1986,1937,2469,2480,2163,660,973,957,844,913,405,403,190,104,243,682,44,188,702,734,235,2263,1464,3629,14400,-228,-1573,494
1943,1313,941,777,71,107,859,418,453,908,1802,1784,2545,2538,2166,764,1218,1163,939,1050,512,592,327,134,69,475,38,153,500,442,116,1979,2019,3345,16549,27,-1963,612
2051,1438,1073,886,117,163,874,608,182,736,1572,1650,2566,2432,2123,856,1446,1377,1054,1160,612,806,463,197,31,284,23,94,341,279,34,1554,1910,3162,17345,1463,-2581,960
2094,1538,1245,962,156,273,853,789,53,551,1259,1494,2512,2297,2043,1083,1550,1570,1180,1260,737,968,659,232,21,179,22,70,235,215,27,1152,1713,4483,16267,3419,-4158,1267
2067,1588,1445,1068,225,366,834,857,43,436,986,1269,2427,2133,1999,1263,1627,1694,1215,1403,832,1068,760,247,21,109,22,67,169,183,36,898,2661,3833,16913,4202,-8008,2003
1997,1602,1637,1185,267,468,770,946,41,362,764,995,2279,2018,1958,1374,1707,1800,1247,1542,985,1122,874,259,20,58,21,59,130,166,37,735,3021,4567,17709,3052,-10731,2426
1982,1575,1844,1276,394,554,768,1024,40,299,585,779,2016,1891,1927,1441,1744,1910,1168,1663,1127,1200,916,274,20,31,22,49,115,148,40,567,3578,4212,18247,2132,-12796,2745
1955,1479,1944,1364,511,643,816,1102,39,229,463,590,1720,1762,1875,1504,1759,2084,1134,1779,1306,1261,957,272,20,24,22,44,91,131,30,383,3893,5032,18955,1413,-15444,3213
1920,1255,2025,1435,698,704,857,1311,37,154,321,437,1328,1643,1788,1501,1802,2354,1120,1837,1511,1343,985,294,20,26,22,37,46,96,27,94,4498,4663,19344,1349,-19055,3939
1859,1085,1988,1485,792,795,961,1413,36,85,188,343,1061,1483,1641,1499,1851,2505,1164,1879,1668,1460,1043,294,19,22,23,26,22,49,20,28,5000,6481,22326,774,-23334,4990
1741,1069,1646,1493,921,956,1134,1542,36,31,101,259,776,1143,1381,1374,1906,2454,1394,1895,1792,1613,1098,314,20,20,24,30,21,28,21,23,5821,7360,25446,-77,-29401,7252
1543,1165,1105,1322,901,941,1625,1914,40,60,25,302,676,1000,976,856,1896,2139,1646,1689,1888,1704,862,368,20,21,24,21,21,20,22,21,8442,11508,32513,-502,-32764,13483
1279,1068,696,741,665,622,2102,2444,53,75,27,330,463,894,758,322,1691,1996,1602,1420,2286,1850,458,383,23,24,26,25,22,21,23,23,13847,4223,32764,2951,-32764,12321
385,787,194,230,329,320,1910,2357,87,131,32,348,362,754,909,262,1800,1787,1237,825,2340,1600,176,447,25,29,29,30,23,24,22,22,15215,1164,31923,4618,-32764,11496
97,659,96,36,245,190,1799,2100,51,271,35,290,230,639,867,277,1601,1382,695,41,2168,1349,66,370,30,35,29,32,25,27,23,57,9382,6416,24114,5437,-32764,9950
71,342,55,43,210,57,1277,1361,64,332,38,418,199,627,922,311,1237,1107,275,44,1337,570,43,204,29,58,32,36,30,119,26,63,2993,8321,24057,9066,-32764,9010
60,387,44,41,255,48,227,118,77,377,38,469,63,338,936,179,436,886,151,43,410,231,43,64,32,69,32,71,34,364,30,164,-8117,2193,23102,8572,-32764,10159
79,310,37,44,72,45,332,94,91,395,39,436,51,238,730,151,247,620,123,40,63,139,42,53,34,70,32,89,38,474,32,222,-9532,3097,27660,-2697,-24250,7099
100,276,38,42,72,43,228,78,80,366,36,400,93,270,789,175,357,805,179,42,66,156,48,47,33,67,32,105,39,505,31,252,-23891,8611,20574,-7925,382,3870
61,302,37,44,49,46,223,70,47,380,39,421,87,280,830,191,349,803,84,45,63,167,49,47,32,68,32,109,37,506,31,233,-16123,7708,15717,-6485,20576,4381
41,307,36,43,42,46,240,59,37,399,35,436,60,280,825,160,283,765,56,41,73,114,47,46,33,74,35,113,40,516,34,264,-11056,5837,14921,-4848,30796,5928
40,311,37,45,38,43,233,52,39,433,39,445,53,260,789,155,253,758,45,42,59,36,49,42,32,67,32,90,36,448,34,252,-2382,5648,16843,-4256,32764,6484
41,258,32,44,46,46,236,62,36,432,32,369,72,253,761,180,255,757,32,37,69,35,50,45,33,71,32,94,37,478,32,250,-572,6487,14102,-3210,32764,4577
40,264,35,41,49,44,191,58,40,445,35,376,63,245,753,136,269,720,32,37,56,36,42,42,34,71,32,100,37,500,32,271,3258,7669,15836,-850,32764,870
40,243,35,42,54,46,203,76,40,461,32,385,57,236,725,136,256,684,32,36,63,35,43,47,32,68,32,105,36,503,33,365,4923,8917,17523,-1171,32764,-3893
40,250,32,41,54,43,201,72,40,470,32,395,54,254,716,133,260,674,32,36,60,34,43,45,34,69,35,104,36,561,32,374,5745,13286,19656,234,32764,-8499
43,262,32,43,54,45,197,86,43,503,33,383,51,262,721,124,246,643,32,37,62,37,43,47,32,70,32,109,35,557,33,363,7483,12342,22824,4803,32764,-11455
40,273,35,44,62,47,184,82,39,468,74,390,50,265,734,120,249,625,36,37,64,33,41,47,32,68,42,100,36,533,32,381,8705,10699,26570,7532,32764,-12511
42,274,37,43,60,46,178,77,39,464,89,381,56,255,745,113,257,624,40,39,68,37,41,42,33,73,43,89,36,529,32,372,10783,11075,30942,8766,32764,-11698
40,247,37,42,51,45,172,77,40,544,91,386,63,269,757,116,252,647,36,36,57,36,40,42,32,73,41,87,37,486,31,363,15439,10564,32764,9728,32764,-9859
42,234,37,41,52,46,183,82,42,438,89,395,72,276,746,103,264,676,40,37,63,37,42,41,34,71,42,74,38,348,31,177,22831,9336,32764,11886,32764,-8501
125,245,37,42,52,48,188,86,52,446,95,394,63,298,733,119,267,715,36,34,59,37,42,44,32,65,40,34,36,254,31,218,32764,4232,32764,14971,32764,-8272
187,318,37,41,49,45,149,81,83,380,224,450,103,419,839,111,299,861,37,35,58,40,40,42,31,65,42,64,36,192,29,220,32764,-9159,19200,11762,23136,-11430
179,268,34,38,60,46,153,87,80,405,385,513,347,516,867,123,332,923,36,35,51,38,41,40,31,60,39,64,36,217,30,219,32764,-8590,8522,6181,16618,-7900
179,253,34,37,96,46,139,79,80,417,402,535,403,520,888,139,350,927,38,36,72,37,38,41,34,54,38,61,37,303,30,201,32764,-12849,1696,5141,6851,-211
160,225,34,34,97,39,140,80,97,623,469,489,454,387,859,145,292,586,34,30,70,35,39,40,67,68,44,913,99,1162,190,293,32764,-16227,8038,-828,-4973,3972
64,172,34,29,81,32,80,49,506,860,970,420,476,258,455,174,79,272,52,25,29,25,28,33,1591,1442,665,1932,1168,2359,2076,1568,-9612,1871,28140,-14413,-13641,1954
34,103,26,27,45,25,38,64,686,729,540,352,344,160,260,141,34,100,33,23,29,22,23,30,2610,2433,2261,2483,2143,3051,2802,2187,3188,-6033,25395,-4922,-19154,762
29,63,22,27,42,25,28,53,1003,720,476,387,375,217,257,127,30,87,27,22,32,21,22,25,2505,2707,2743,2659,2580,3174,2915,2716,4317,2107,26085,-659,-18904,4197
35,65,21,23,27,23,29,35,1402,1001,737,572,532,261,348,116,29,70,21,22,22,33,22,23,2262,2549,2674,2515,2690,3218,2879,3007,5396,8854,17532,-7422,-10922,2501
93,141,21,23,31,24,31,28,1490,1180,1073,1064,874,629,542,103,70,97,20,22,32,34,22,23,2176,2377,2444,2173,2577,2918,2729,3215,1666,2084,18843,-8384,-3827,387
124,302,23,31,33,25,30,28,1514,1219,1245,1397,993,899,656,95,106,127,49,25,41,50,22,24,2099,2138,2325,1928,2531,2678,2637,3296,1943,2517,17519,-3388,983,-244
131,382,26,38,34,25,110,34,1527,1211,1323,1524,1040,1006,699,96,157,223,133,36,51,52,22,25,2003,2001,2178,1828,2505,2636,2560,3344,1485,2720,16558,-982,1666,-195
193,438,57,52,30,25,291,43,1510,1216,1353,1668,1106,1072,675,97,195,303,180,48,88,45,24,32,1924,1899,2102,1686,2437,2591,2447,3335,1375,2808,16443,-248,1001,-30
273,474,102,78,31,25,375,63,1470,1214,1398,1754,1187,1164,718,110,242,366,223,131,104,53,24,44,1862,1820,1968,1519,2357,2490,2339,3280,1222,2866,16384,194,422,68
372,507,142,101,29,26,473,109,1416,1201,1438,1860,1272,1270,871,142,296,395,271,204,125,57,27,54,1751,1751,1852,1338,2250,2371,2059,3211,1414,2761,16967,485,-170,94
435,552,183,135,29,26,614,122,1401,1201,1495,1948,1371,1362,987,156,320,420,291,266,142,52,29,55,1685,1697,1750,1190,2133,2304,1837,3188,1377,2957,16357,671,-638,47
505,615,221,164,30,27,682,153,1377,1197,1553,1997,1473,1467,1071,185,348,436,320,315,146,44,30,60,1611,1620,1623,1058,2016,2176,1645,3106,1257,3081,16181,690,-1008,63
589,655,281,193,31,28,753,185,1343,1197,1595,2048,1606,1595,1202,239,369,466,363,381,160,41,33,61,1523,1541,1445,925,1860,2045,1428,3039,1395,3182,16165,496,-1232,175
708,715,353,257,33,29,806,211,1302,1176,1648,2053,1706,1734,1337,272,420,527,446,487,182,47,40,61,1367,1440,1225,759,1713,1872,1182,2908,1307,3138,16099,220,-1329,308
844,779,437,351,33,32,868,256,1206,1137,1717,2060,1829,1870,1475,322,530,599,557,613,234,59,44,72,1226,1332,960,538,1519,1720,962,2775,1548,2958,16167,41,-1303,366
973,865,524,432,34,33,903,319,1106,1103,1784,2046,1973,2006,1597,384,649,685,629,707,283,90,46,72,1035,1207,731,417,1321,1498,784,2636,1611,2868,16248,131,-1275,359
1129,952,608,505,36,39,988,356,1020,1061,1844,2023,2083,2156,1715,422,765,750,674,800,298,148,49,77,827,1098,503,304,1161,1278,556,2524,1638,2986,16269,362,-1306,301
1308,1034,695,555,36,44,1010,397,941,1032,1901,2012,2239,2292,1834,490,840,795,716,859,336,190,60,82,642,965,318,227,969,1121,403,2404,1644,3082,16200,536,-1309,273
1483,1112,757,588,44,47,1015,445,843,1040,1959,1984,2362,2414,1960,557,908,831,742,879,349,213,65,89,466,849,183,188,832,949,304,2257,1698,3025,16025,647,-1334,295
1677,1197,816,617,45,49,971,473,717,1021,2004,1939,2488,2567,2089,674,983,870,759,893,359,244,72,91,256,740,54,223,687,755,205,2103,1850,2931,16233,695,-1341,297
1884,1273,875,671,46,56,963,520,596,972,1954,1905,2632,2688,2155,761,1054,964,774,968,382,329,119,96,115,616,46,159,515,548,150,1949,1753,3291,16181,656,-1407,280
2033,1352,954,733,53,88,950,575,430,896,1847,1833,2695,2755,2189,903,1152,1097,797,1009,424,430,180,105,42,485,42,149,401,357,88,1707,1814,3266,16207,553,-1525,393
2121,1432,1075,837,64,137,930,695,203,781,1733,1713,2686,2706,2208,1017,1304,1264,836,1102,511,532,312,139,30,329,29,96,324,283,29,1451,1979,3288,16384,739,-1810,602
2129,1514,1205,938,110,259,915,867,61,618,1522,1563,2624,2531,2111,1112,1513,1455,918,1197,621,680,501,172,21,241,24,77,246,209,27,1151,1843,3714,16407,1425,-2435,884
2092,1569,1408,1016,145,356,864,988,44,494,1237,1403,2524,2322,2041,1205,1596,1570,994,1318,786,847,660,226,21,171,23,57,192,183,46,942,1978,3481,17204,2563,-4126,1396
2070,1629,1633,1131,200,487,820,1117,41,404,939,1182,2405,2190,1967,1301,1652,1684,1032,1456,898,925,816,252,20,90,22,42,142,159,44,729,2352,3516,17918,3462,-7174,1880
2042,1630,1856,1263,277,628,799,1220,41,340,744,898,2236,2009,1955,1390,1688,1815,942,1604,1008,1006,917,301,20,33,22,32,127,130,26,491,3349,4047,18607,2490,-13083,2343
2008,1576,2040,1381,427,727,787,1291,39,268,560,623,1965,1898,1940,1475,1735,1951,915,1759,1156,1083,960,332,20,24,21,30,83,98,27,326,3832,4527,18932,1817,-15907,2723
1978,1426,2170,1477,553,823,823,1446,39,177,410,440,1645,1815,1912,1531,1760,2158,906,1860,1360,1131,975,333,19,24,22,22,43,58,20,88,4460,4583,18893,1675,-19176,3215
1972,1210,2306,1537,711,867,860,1556,37,100,210,319,1252,1713,1886,1527,1769,2400,885,1916,1580,1215,992,280,19,23,22,20,20,23,20,21,4919,5046,20896,1601,-22721,4245
1941,1092,2277,1577,834,937,880,1654,35,28,128,215,995,1551,1806,1489,1811,2559,924,1968,1734,1302,1034,264,19,20,22,19,20,22,20,20,6129,8287,24835,942,-28509,6102
1886,1013,1934,1599,900,1056,972,1782,36,36,22,152,778,1267,1574,1366,1848,2552,1225,1961,1840,1451,1138,263,20,20,23,20,21,20,20,21,6972,10376,27355,-1247,-32110,9554
1617,1149,1462,1504,916,1173,1240,1955,37,43,25,157,652,969,1090,1005,1970,2283,1548,1934,1912,1546,1241,400,20,21,23,20,21,20,20,21,13876,13557,32764,-6011,-32764,14677
1332,1135,870,1013,655,742,1825,2360,48,64,23,143,465,1006,820,413,1762,2098,1855,1616,2351,1547,596,571,22,22,24,23,21,21,21,21,22249,13965,32764,-3454,-32764,16889
330,824,245,255,309,445,1601,2140,76,62,31,219,243,1001,1111,288,1791,1960,1466,954,2459,1017,189,717,25,26,28,28,25,26,22,22,21282,5246,32764,-2634,-32764,16970
39,748,130,44,189,232,1432,1681,32,124,31,374,201,663,1059,315,1465,1563,744,50,2046,823,74,772,30,25,30,31,25,29,24,23,8508,13562,32764,-4934,-32764,18271
103,420,50,114,146,56,872,1028,66,288,38,496,162,520,1109,307,1055,955,142,63,1105,448,40,264,28,31,33,34,31,32,26,78,-3943,25025,28771,103,-32764,19043
160,370,43,46,155,52,252,85,73,328,38,405,69,323,866,194,346,680,107,37,132,164,41,91,34,65,32,38,35,34,29,85,-18582,20728,32764,14966,-32764,20878
41,293,45,49,32,53,201,65,54,286,38,399,36,160,553,147,98,592,144,35,33,92,34,39,33,60,32,41,37,301,32,135,-27348,12632,30784,15725,-21695,21371
45,339,42,49,32,57,65,91,40,376,36,356,33,150,501,191,136,577,136,39,32,67,34,46,33,67,32,40,36,344,32,189,-31145,6493,32120,3777,20066,7012
47,309,45,52,44,57,81,101,43,376,41,341,34,184,536,213,192,605,77,37,36,93,34,42,33,65,32,42,37,332,32,181,-12418,12275,24161,-4835,32764,-4436
40,203,42,55,44,57,81,103,38,302,36,355,43,193,495,191,185,652,96,38,37,92,35,45,35,74,34,43,38,183,31,138,-4915,9796,16086,258,32764,-8548
51,202,41,44,42,40,79,98,62,331,40,353,36,219,514,148,168,583,76,34,32,34,37,45,34,60,32,41,36,38,32,119,911,8157,14595,8037,32764,-10066
61,218,42,47,39,42,56,85,82,339,37,352,61,197,528,150,163,638,72,35,33,33,33,41,32,60,32,40,37,38,32,104,4695,3078,18142,11993,32764,-11514
67,247,34,43,37,41,117,83,75,341,32,346,67,183,559,147,179,619,41,36,34,35,38,40,32,63,32,39,36,37,30,103,6516,2214,22440,9099,32764,-14772
63,241,34,42,38,43,120,76,75,324,34,363,78,214,549,155,166,616,55,35,33,35,39,40,34,61,33,41,38,37,31,105,9226,5483,24704,7290,32764,-17459
65,245,34,43,37,40,117,76,78,314,33,353,81,205,545,160,191,630,45,35,33,34,38,40,32,59,32,40,36,36,30,101,12409,3842,26172,7957,32764,-18416
69,264,39,46,38,40,125,78,76,323,35,346,80,202,578,156,182,604,88,35,33,34,38,39,32,54,32,40,36,36,30,114,14075,4528,31049,6626,32764,-18567
68,253,40,44,37,40,92,89,76,334,36,362,79,207,570,153,193,540,87,35,34,34,36,44,32,67,32,41,36,36,30,117,18341,7526,32764,4543,32764,-18811
79,249,40,46,37,40,87,101,91,293,37,394,79,207,549,149,194,570,95,36,33,34,35,42,32,68,32,41,36,35,30,106,25944,8757,32764,4342,32764,-18556
95,255,40,45,39,45,95,109,99,305,36,396,83,242,571,148,196,550,91,35,33,34,34,41,32,68,33,41,39,38,32,98,32522,6809,32764,4686,32764,-17007
109,244,38,46,41,44,90,103,112,313,35,440,100,334,609,169,191,578,78,37,34,33,33,41,32,60,32,40,37,35,30,122,32764,8357,28611,4834,31571,-13870
178,254,32,49,47,52,96,102,90,306,32,469,97,350,609,163,190,650,33,34,34,34,33,41,35,65,32,40,36,35,30,116,32764,-7191,11677,13657,19503,-5389
139,288,32,45,45,50,130,123,84,267,32,487,256,443,604,148,198,682,32,35,33,33,33,46,31,74,32,39,36,35,31,115,32764,-19572,4694,9836,9248,-4673
153,278,32,44,44,48,121,136,86,350,32,509,319,469,618,162,225,659,32,35,33,40,33,47,31,74,32,39,38,33,30,118,32764,-13342,6457,-1260,-2776,-3750
110,277,39,49,46,43,101,111,109,356,35,499,276,290,573,162,131,424,71,34,34,32,34,38,34,73,32,395,42,776,61,107,32764,10683,32764,-11157,-14772,718
30,155,38,29,37,31,38,68,254,727,484,339,238,184,289,254,26,117,31,25,33,27,25,34,1701,1561,781,2049,988,2293,2170,1296,-5520,6176,27472,-16659,-19921,5244
21,81,24,24,29,25,39,42,391,615,424,245,243,122,140,195,20,31,22,23,24,21,21,25,2943,2715,2434,2672,2340,3168,3041,2204,2215,3508,25437,-5773,-23666,1770
23,62,22,24,28,24,39,35,832,618,369,257,355,186,197,164,20,43,21,22,22,21,23,25,2699,2855,2848,2767,2643,3244,3065,2649,10463,-868,22556,994,-24674,2322
21,58,21,25,26,25,39,30,1293,904,527,432,402,249,346,113,29,49,21,22,21,21,22,24,2378,2656,2804,2644,2799,3243,2871,3016,3045,4723,21110,337,-20099,5312
60,135,21,25,25,24,28,26,1453,1147,994,982,814,619,566,96,89,84,22,22,21,38,22,23,2217,2413,2515,2131,2642,2908,2637,3181,5393,5601,15428,-6682,-6666,1756
103,330,24,35,29,24,27,27,1451,1145,1197,1452,991,938,696,105,175,201,91,27,28,44,22,23,2056,2121,2308,1757,2561,2658,2548,3269,2054,3305,16100,-4129,2356,147
171,400,35,44,28,25,207,69,1409,1104,1242,1602,1037,1006,702,131,316,360,214,91,62,50,24,27,1923,1972,2146,1587,2506,2619,2425,3259,1568,2969,16241,-2091,2755,52
258,425,110,102,30,25,347,142,1359,1091,1260,1603,1041,1043,734,165,378,486,294,259,157,40,36,46,1840,1859,2024,1446,2430,2610,2344,3163,1411,2294,16910,-1308,1409,180
344,464,214,136,28,27,398,152,1306,1082,1247,1614,1089,1101,775,193,447,559,376,460,253,56,36,58,1755,1765,1873,1260,2329,2527,2240,3110,1138,2322,16621,-432,529,206
